Order_ID,Order_Date,Customer_ID,City,Province,Category,Product_Name,Price,Quantity,Discount_%,Delivery_Charges,Payment_Method,Order_Status,Rating,Sales,Profit,negative_sales_flag,Year,Month,Month_Name,Profit_Margin,z_score,z_outlier,final_outlier,outlier_type
ORD104852,2025-03-07,CUST1422,Karachi,Sindh,Fashion,Kurta,2435,2,10,150,Easypaisa,Delivered,4.0,5628.75,1121.55,False,2025,3,Mar,0.19925383077948033,0.05742539608580547,False,False,normal
ORD104853,2025-07-23,CUST1753,Lahore,Punjab,Beauty,Serum,2578,1,15,150,Easypaisa,Delivered,4.0,2341.3,314.94,False,2025,7,Jul,0.13451501302695082,0.5437493248601027,False,False,normal
ORD104854,2025-08-23,CUST1722,Peshawar,Khyber Pakhtunkhwa,Electronics,Earbuds,3406,4,10,250,COD,Delivered,5.0,12511.6,1227.09,False,2025,8,Aug,0.09807618530004156,0.9607785775606902,False,False,normal
ORD104855,2025-01-31,CUST4569,Faisalabad,Punjab,Electronics,Earbuds,4017,4,5,300,COD,Delivered,5.0,15564.6,2006.92,False,2025,1,Jan,0.1289413155493877,1.4124195012395078,False,False,normal
ORD104856,2025-09-26,CUST4518,Karachi,Sindh,Beauty,Perfume,783,4,0,150,Card,Delivered,4.0,3282.0,607.43,False,2025,9,Sep,0.1850792199878123,0.40458829737740903,False,False,normal
ORD104857,2025-06-19,CUST2497,Hyderabad,Sindh,Electronics,Mouse,4281,4,10,250,COD,Delivered,5.0,15661.6,2923.47,False,2025,6,Jun,0.18666483628748018,1.4267690490930438,False,False,normal
ORD104858,2025-08-20,CUST3406,Multan,Punjab,Electronics,Keyboard,2880,4,10,200,COD,Cancelled,4.0,0.0,-100.0,False,2025,8,Aug,,0.8901059886692139,False,False,normal
ORD104859,2025-10-02,CUST4886,Lahore,Punjab,Mobile Accessories,Phone Cover,1734,3,0,300,COD,Delivered,4.0,5502.0,493.31,False,2025,10,Oct,0.0896601235914213,0.07617596505936923,False,False,normal
ORD104860,2025-09-25,CUST4059,Karachi,Sindh,Books,Notebook,497,1,10,250,COD,Delivered,4.0,697.3,6.05,False,2025,9,Sep,0.008676322959988528,0.7869519709550835,False,False,normal
ORD104861,2025-03-07,CUST2916,Karachi,Sindh,Grocery,Flour,1897,2,15,150,JazzCash,Delivered,5.0,4181.12,456.49,False,2025,3,Mar,0.10917888030001531,0.2715783441189424,False,False,normal
ORD104862,2025-11-15,CUST2351,Hyderabad,Sindh,Grocery,Rice Bag,1727,2,20,150,JazzCash,Delivered,3.0,3880.32,711.2,False,2025,11,Nov,0.18328385287811316,0.3160767358132065,False,False,normal
ORD104863,2025-04-08,CUST3922,Rawalpindi,Punjab,Books,Story Book,1014,1,20,250,Card,Delivered,5.0,1264.0,46.95,False,2025,4,Apr,0.037143987341772156,0.7031180661241677,False,False,normal
ORD104864,2025-01-22,CUST3642,Karachi,Sindh,Fashion,Shoes,3388,2,0,250,Card,Returned,4.0,0.0,-125.0,False,2025,1,Jan,,0.8901059886692139,False,False,normal
ORD104865,2025-08-22,CUST4233,Rawalpindi,Punjab,Sports,Yoga Mat,4723,3,20,300,COD,Delivered,5.0,11635.2,1200.54,False,2025,8,Aug,0.10318172442244224,0.8311296730365776,False,False,normal
ORD104866,2025-10-28,CUST1001,Multan,Punjab,Sports,Football,7072,2,10,300,COD,Delivered,4.0,13029.6,1852.94,False,2025,10,Oct,0.1422100448210229,1.037408121768233,False,False,normal
ORD104867,2025-09-28,CUST4007,Karachi,Sindh,Mobile Accessories,Phone Cover,1647,1,0,300,Easypaisa,Delivered,3.0,1947.0,130.35,False,2025,9,Sep,0.06694915254237288,0.6020794972173114,False,False,normal
ORD104868,2025-08-12,CUST3926,Multan,Punjab,Grocery,Flour,749,2,0,150,JazzCash,Delivered,5.0,1648.0,158.52,False,2025,8,Aug,0.09618932038834951,0.6463116086421284,False,False,normal
ORD104869,2025-06-29,CUST2133,Islamabad,Islamabad Capital Territory,Sports,Yoga Mat,3805,1,15,150,Easypaisa,Delivered,4.0,3384.25,484.41,False,2025,6,Jun,0.14313658860899756,0.3894620987379858,False,False,normal
ORD104870,2025-02-06,CUST2620,Hyderabad,Sindh,Mobile Accessories,Charger,2097,4,10,250,Card,Delivered,5.0,7799.2,1084.69,False,2025,2,Feb,0.13907708482921327,0.2636568321482889,False,False,normal
ORD104871,2025-10-29,CUST1018,Karachi,Sindh,Beauty,Serum,1013,2,10,150,COD,Delivered,5.0,1973.4,340.2,False,2025,10,Oct,0.1723928245667376,0.5981740532654212,False,False,normal
ORD104872,2025-12-13,CUST4908,Rawalpindi,Punjab,Beauty,Lipstick,1370,1,0,300,JazzCash,Delivered,4.0,1944.0,208.89,False,2025,12,Dec,0.10745370370370369,0.6025232976663898,False,False,normal
ORD104873,2025-09-18,CUST4375,Karachi,Sindh,Books,Exam Guide,1013,4,15,300,Card,Delivered,5.0,3744.2,510.35,False,2025,9,Sep,0.1363041504193152,0.33621344152272525,False,False,normal
ORD104874,2025-04-22,CUST1767,Sialkot,Punjab,Fashion,Handbag,2624,4,10,200,COD,Delivered,3.0,12008.0,2491.68,False,2025,4,Apr,0.2075016655562958,0.886279275508724,False,False,normal
ORD104875,2025-01-18,CUST1704,Lahore,Punjab,Mobile Accessories,Screen Protector,1475,4,0,200,Easypaisa,Delivered,3.0,6100.0,605.19,False,2025,1,Jan,0.09921147540983608,0.012288257790264918,False,False,normal
ORD104876,2025-11-14,CUST4590,Karachi,Sindh,Books,Dictionary,908,3,10,200,COD,Cancelled,4.0,0.0,-100.0,False,2025,11,Nov,,0.8901059886692139,False,False,normal
ORD104877,2025-05-16,CUST3736,Faisalabad,Punjab,Grocery,Dates,1277,1,20,250,JazzCash,Delivered,4.0,1271.6,49.36,False,2025,5,May,0.03881723812519661,0.7019937716531691,False,False,normal
ORD104878,2025-01-11,CUST3600,Faisalabad,Punjab,Electronics,Keyboard,8494,2,0,200,COD,Delivered,5.0,17188.0,2871.39,False,2025,1,Jan,0.16705783104491506,1.6525747175841503,False,False,normal
ORD104879,2025-04-24,CUST2760,Karachi,Sindh,Grocery,Cooking Oil,1618,4,15,300,COD,Delivered,3.0,7176.5,735.01,False,2025,4,Apr,0.10241900647948164,0.171538652267909,False,False,normal
ORD104880,2025-11-27,CUST2796,Faisalabad,Punjab,Home Decor,Wall Frame,2821,3,0,250,COD,Delivered,5.0,11675.05,1245.42,False,2025,11,Nov,0.1066736330893658,0.8370248223351693,False,False,normal
ORD104881,2025-04-26,CUST1180,Karachi,Sindh,Mobile Accessories,Screen Protector,1187,1,10,150,Card,Delivered,3.0,1485.38,103.65,False,2025,4,Apr,0.06978012360473414,0.67036855165184,False,False,normal
ORD104882,2025-03-18,CUST1627,Sialkot,Punjab,Mobile Accessories,Screen Protector,867,2,0,250,COD,Cancelled,4.0,0.0,-125.0,False,2025,3,Mar,,0.8901059886692139,False,False,normal
ORD104883,2025-03-08,CUST2876,Rawalpindi,Punjab,Fashion,T-Shirt,3442,3,5,250,Easypaisa,Delivered,5.0,12512.12,1870.69,False,2025,3,Mar,0.14951023487626397,0.9608555029718638,False,False,normal
ORD104884,2025-09-01,CUST3950,Rawalpindi,Punjab,Grocery,Flour,1006,1,5,200,Card,Delivered,4.0,1155.7,83.05,False,2025,9,Sep,0.07186120965648524,0.7191392623358992,False,False,normal
ORD104885,2025-09-30,CUST2354,Karachi,Sindh,Electronics,Mouse,6952,1,15,150,COD,Delivered,3.0,6059.2,640.75,False,2025,9,Sep,0.10574828360179563,0.006252571682798213,False,False,normal
ORD104886,2025-07-24,CUST2441,Karachi,Sindh,Electronics,Power Bank,5251,1,15,200,COD,Delivered,4.0,4663.35,522.13,False,2025,7,Jul,0.11196457482282049,0.2002403805992449,False,False,normal
ORD104887,2025-05-17,CUST2452,Quetta,Balochistan,Fashion,Abaya,2961,1,20,250,COD,Delivered,4.0,2618.8,456.11,False,2025,5,May,0.17416755765999695,0.5026977833203478,False,False,normal
ORD104888,2025-10-30,CUST3182,Faisalabad,Punjab,Electronics,Power Bank,6083,2,0,200,Easypaisa,Delivered,4.0,12366.0,1321.87,False,2025,10,Oct,0.10689551997412258,0.9392394624320836,False,False,normal
ORD104889,2025-05-22,CUST1719,Quetta,Balochistan,Sports,Football,4972,2,10,250,JazzCash,Delivered,5.0,9199.6,1260.5,False,2025,5,May,0.1370168268185573,0.4708228817781011,False,False,normal
ORD104890,2025-04-11,CUST2069,Islamabad,Islamabad Capital Territory,Grocery,Dates,1160,4,20,150,COD,Delivered,4.0,4790.0,683.4,False,2025,4,Apr,0.1426722338204593,0.1815046049739838,False,False,normal
ORD104891,2025-03-11,CUST3048,Islamabad,Islamabad Capital Territory,Sports,Gloves,3806,4,0,300,Card,Delivered,3.0,19330.0,3993.02,False,2025,3,Mar,0.20657113295395757,1.969448238226151,False,True,normal
ORD104892,2025-10-17,CUST4848,Lahore,Punjab,Beauty,Perfume,1010,1,10,150,Card,Delivered,4.0,1059.0,145.76,False,2025,10,Oct,0.1376392823418319,0.7334444301445273,False,False,normal
ORD104893,2025-03-04,CUST3933,Lahore,Punjab,Mobile Accessories,Charger,1827,4,10,200,COD,Delivered,4.0,8421.5,1243.24,False,2025,3,Mar,0.1476269073205486,0.35571583863545836,False,False,normal
ORD104894,2025-09-19,CUST1632,Faisalabad,Punjab,Grocery,Dates,1325,4,0,200,COD,Delivered,5.0,5500.0,866.32,False,2025,9,Sep,0.15751272727272728,0.07647183202542152,False,False,normal
ORD104895,2025-06-01,CUST2977,Multan,Punjab,Electronics,Earbuds,6405,3,0,200,COD,Delivered,5.0,19415.0,3043.64,False,2025,6,Jun,0.1567674478496008,1.9820225842833732,False,True,normal
ORD104896,2025-12-27,CUST3269,Karachi,Sindh,Mobile Accessories,USB Cable,1877,4,5,150,COD,Delivered,3.0,8709.12,1833.47,False,2025,12,Dec,0.21052299199000588,0.39826446702343804,False,False,normal
ORD104897,2025-08-14,CUST4943,Lahore,Punjab,Grocery,Cooking Oil,1756,1,5,200,JazzCash,Cancelled,4.0,0.0,-100.0,False,2025,8,Aug,,0.8901059886692139,False,False,normal
ORD104898,2025-03-30,CUST1877,Islamabad,Islamabad Capital Territory,Electronics,Earbuds,4253,2,20,150,Easypaisa,Delivered,5.0,8656.0,1322.89,False,2025,3,Mar,0.15282925138632164,0.39040624040508914,False,False,normal
ORD104899,2025-07-07,CUST3523,Karachi,Sindh,Mobile Accessories,Charger,2021,3,20,200,Easypaisa,Delivered,5.0,5050.4,682.23,False,2025,7,Jul,0.13508434975447492,0.14298272599397593,False,False,normal
ORD104900,2025-09-13,CUST3174,Sialkot,Punjab,Beauty,Lipstick,2225,2,10,300,Easypaisa,Delivered,4.0,4305.0,299.73,False,2025,9,Sep,0.06962369337979095,0.25325234424166365,False,False,normal
ORD104901,2025-11-15,CUST3321,Lahore,Punjab,Home Decor,Lamp,1918,2,5,200,COD,Delivered,5.0,5119.67,885.16,False,2025,11,Nov,0.1728939560557614,0.13273537362475488,False,False,normal
ORD104902,2025-11-29,CUST4981,Lahore,Punjab,Sports,Cricket Bat,3585,2,15,300,COD,Cancelled,4.0,0.0,-150.0,False,2025,11,Nov,,0.8901059886692139,False,False,normal
ORD104903,2025-05-19,CUST3161,Karachi,Sindh,Electronics,Mouse,9659,2,15,150,JazzCash,Returned,4.0,0.0,-75.0,False,2025,5,May,,0.8901059886692139,False,False,normal
ORD104904,2025-05-12,CUST4436,Rawalpindi,Punjab,Mobile Accessories,Phone Cover,1653,3,0,200,Card,Delivered,4.0,5159.0,940.61,False,2025,5,May,0.18232409381663114,0.12691714973733664,False,False,normal
ORD104905,2025-08-20,CUST1206,Faisalabad,Punjab,Grocery,Flour,1295,3,10,150,JazzCash,Delivered,5.0,3646.5,713.73,False,2025,8,Aug,0.19573015220074044,0.35066654281437953,False,False,normal
ORD104906,2025-01-08,CUST4953,Islamabad,Islamabad Capital Territory,Grocery,Rice Bag,1745,4,10,150,Easypaisa,Delivered,3.0,6432.0,1245.73,False,2025,1,Jan,0.1936769278606965,0.06140217415494474,False,False,normal
ORD104907,2025-11-17,CUST1584,Lahore,Punjab,Mobile Accessories,Screen Protector,1500,4,0,150,Card,Delivered,4.0,8250.0,1061.57,False,2025,11,Nov,0.12867515151515152,0.33034524629647466,False,False,normal
ORD104908,2025-02-28,CUST1063,Lahore,Punjab,Home Decor,Wall Frame,2456,3,5,300,Card,Cancelled,4.0,0.0,-150.0,False,2025,2,Feb,,0.8901059886692139,False,False,normal
ORD104909,2025-09-13,CUST2542,Karachi,Sindh,Mobile Accessories,USB Cable,2172,3,0,300,JazzCash,Delivered,5.0,6816.0,986.3,False,2025,9,Sep,0.14470363849765258,0.11820863163698406,False,False,normal
ORD104910,2025-09-05,CUST3791,Karachi,Sindh,Grocery,Flour,1728,4,20,300,Card,Delivered,5.0,5829.6,401.12,False,2025,9,Sep,0.06880746534925208,0.02771295602000438,False,False,normal
ORD104911,2025-04-16,CUST3547,Sialkot,Punjab,Fashion,T-Shirt,2913,4,5,300,Card,Delivered,4.0,14136.75,2219.57,False,2025,4,Apr,0.15700709144605374,1.201192677500628,False,False,normal
ORD104912,2025-11-04,CUST4054,Lahore,Punjab,Mobile Accessories,Charger,2372,1,10,150,Card,Delivered,5.0,3031.98,519.15,False,2025,11,Nov,0.17122474422654502,0.4415746268036056,False,False,normal
ORD104913,2025-05-20,CUST4102,Islamabad,Islamabad Capital Territory,Home Decor,Bedsheet,4093,1,5,300,COD,Delivered,5.0,4188.35,794.84,False,2025,5,May,0.18977401602062863,0.2705087850366633,False,False,normal
ORD104914,2025-11-29,CUST2778,Faisalabad,Punjab,Electronics,Mouse,2826,4,5,250,JazzCash,Delivered,3.0,14747.38,1748.3,False,2025,11,Nov,0.11854987123136448,1.2915253002408822,False,False,normal
ORD104915,2025-11-13,CUST2912,Quetta,Balochistan,Mobile Accessories,Charger,1542,1,5,250,COD,Cancelled,4.0,0.0,-125.0,False,2025,11,Nov,,0.8901059886692139,False,False,normal
ORD104916,2025-11-11,CUST3548,Lahore,Punjab,Beauty,Face Wash,1698,4,0,300,Card,Delivered,5.0,9469.2,1445.57,False,2025,11,Nov,0.1526602036074853,0.5107057488019496,False,False,normal
ORD104917,2025-06-26,CUST1214,Faisalabad,Punjab,Fashion,Kurta,1640,3,0,200,JazzCash,Delivered,3.0,5120.0,407.63,False,2025,6,Jun,0.079615234375,0.13268655557535625,False,False,normal
ORD104918,2025-12-10,CUST1596,Lahore,Punjab,Fashion,Handbag,1980,1,15,300,COD,Delivered,4.0,2319.6,173.62,False,2025,12,Dec,0.07484911191584756,0.5469594814417701,False,False,normal
ORD104919,2025-07-01,CUST2777,Sialkot,Punjab,Mobile Accessories,USB Cable,764,3,10,250,COD,Delivered,4.0,2312.8,126.63,False,2025,7,Jul,0.05475181598062953,0.5479654291263478,False,False,normal
ORD104920,2025-04-17,CUST1141,Karachi,Sindh,Home Decor,Curtains,3294,4,5,250,COD,Delivered,4.0,15896.5,2359.24,False,2025,4,Apr,0.1484125436416821,1.4615186242558853,False,False,normal
ORD104921,2025-05-25,CUST2714,Lahore,Punjab,Sports,Yoga Mat,5407,2,0,250,COD,Delivered,5.0,11064.0,2170.39,False,2025,5,May,0.1961668474331164,0.746630067532044,False,False,normal
ORD104922,2025-04-22,CUST4721,Rawalpindi,Punjab,Home Decor,Curtains,3409,2,10,200,COD,Delivered,4.0,7870.25,662.92,False,2025,4,Apr,0.08423112353483053,0.27416750611729646,False,False,normal
ORD104923,2025-07-19,CUST3639,Islamabad,Islamabad Capital Territory,Sports,Gloves,3422,1,5,150,COD,Delivered,3.0,3400.9,307.73,False,2025,7,Jul,0.09048487165162163,0.3869990062456005,False,False,normal
ORD104924,2025-10-13,CUST3436,Multan,Punjab,Books,Notebook,1475,3,0,250,COD,Delivered,4.0,4675.0,532.06,False,2025,10,Oct,0.11380962566844918,0.19851695552199036,False,False,normal
ORD104925,2025-09-29,CUST1427,Rawalpindi,Punjab,Home Decor,Wall Frame,769,3,0,250,JazzCash,Delivered,3.0,2557.0,405.28,False,2025,9,Sep,0.15849824012514666,0.5118400725713634,False,False,normal
ORD104926,2025-10-23,CUST4364,Hyderabad,Sindh,Home Decor,Lamp,3999,1,15,300,Easypaisa,Delivered,5.0,3699.15,594.52,False,2025,10,Oct,0.16071800278442344,0.342877844933053,False,False,normal
ORD104927,2025-11-30,CUST1526,Faisalabad,Punjab,Grocery,Rice Bag,1693,4,15,150,Easypaisa,Delivered,4.0,7920.87,1436.87,False,2025,11,Nov,0.18140305294746661,0.2816558990280798,False,False,normal
ORD104928,2025-09-05,CUST2753,Faisalabad,Punjab,Electronics,Smart Watch,9780,4,10,300,Card,Delivered,5.0,35508.0,4271.31,False,2025,9,Sep,0.12029148360932748,4.362716126623109,True,True,extreme_anomaly
ORD104929,2025-05-17,CUST2654,Karachi,Sindh,Home Decor,Bedsheet,2482,1,5,300,Card,Delivered,5.0,2657.9,379.87,False,2025,5,May,0.14292110312652845,0.49691358413402553,False,False,normal
ORD104930,2025-08-22,CUST2903,Islamabad,Islamabad Capital Territory,Beauty,Lipstick,2487,2,15,250,COD,Delivered,5.0,4477.9,423.15,False,2025,8,Aug,0.09449742066593717,0.2276746450264434,False,False,normal
ORD104931,2025-12-02,CUST3883,Peshawar,Khyber Pakhtunkhwa,Electronics,Earbuds,7745,4,20,200,JazzCash,Delivered,5.0,29940.8,3471.2,False,2025,12,Dec,0.11593544594666809,3.53914083991996,True,True,extreme_anomaly
ORD104932,2025-09-10,CUST4310,Faisalabad,Punjab,Home Decor,Curtains,2926,1,15,200,Easypaisa,Delivered,5.0,2687.1,408.64,False,2025,9,Sep,0.15207472740128763,0.49259392642966215,False,False,normal
ORD104933,2025-11-10,CUST1294,Karachi,Sindh,Home Decor,Bedsheet,4847,1,10,250,COD,Delivered,5.0,6139.11,965.73,False,2025,11,Nov,0.15730781823423917,0.018073936311417363,False,False,normal
ORD104934,2025-08-03,CUST4786,Lahore,Punjab,Home Decor,Curtains,3523,2,0,200,Card,Delivered,5.0,7246.0,1255.08,False,2025,8,Aug,0.17321004692243996,0.181820029338226,False,False,normal
ORD104935,2025-09-07,CUST3189,Lahore,Punjab,Fashion,Handbag,1490,2,20,200,Card,Delivered,5.0,2584.0,375.53,False,2025,9,Sep,0.14532894736842103,0.5078458685296576,False,False,normal
ORD104936,2025-07-25,CUST2942,Lahore,Punjab,Home Decor,Cushion,4426,3,10,200,Card,Delivered,4.0,12150.2,1331.31,False,2025,7,Jul,0.10957103586772234,0.9073154167950418,False,False,normal
ORD104937,2025-06-20,CUST3945,Lahore,Punjab,Electronics,Smart Watch,7316,4,10,150,COD,Cancelled,4.0,0.0,-75.0,False,2025,6,Jun,,0.8901059886692139,False,False,normal
ORD104938,2025-06-28,CUST1786,Islamabad,Islamabad Capital Territory,Home Decor,Curtains,2827,2,10,300,COD,Delivered,3.0,5388.6,632.25,False,2025,6,Jun,0.11733103217904464,0.09295162203453392,False,False,normal
ORD104939,2025-03-03,CUST4204,Faisalabad,Punjab,Electronics,Smart Watch,8360,3,0,200,JazzCash,Delivered,4.0,31550.0,6148.63,False,2025,3,Mar,0.1948852614896989,3.777195400805631,True,True,extreme_anomaly
ORD104940,2025-03-13,CUST4260,Lahore,Punjab,Grocery,Rice Bag,1654,2,10,300,JazzCash,Delivered,3.0,4021.5,721.4,False,2025,3,Mar,0.1793858013179162,0.2951914866795755,False,False,normal
ORD104941,2025-12-22,CUST4399,Islamabad,Islamabad Capital Territory,Mobile Accessories,Holder,1013,4,20,300,COD,Delivered,5.0,4189.92,593.39,False,2025,12,Dec,0.14162322908313285,0.2702765294683123,False,False,normal
ORD104942,2025-09-07,CUST3121,Lahore,Punjab,Grocery,Dates,992,4,15,300,Card,Delivered,5.0,3672.8,613.89,False,2025,9,Sep,0.16714495752559355,0.3467758922107919,False,False,normal
ORD104943,2025-05-22,CUST1192,Lahore,Punjab,Sports,Cricket Bat,1727,1,5,150,COD,Delivered,3.0,1790.65,295.9,False,2025,5,May,0.16524725658280512,0.6252088972884489,False,False,normal
ORD104944,2025-03-03,CUST4312,Karachi,Sindh,Mobile Accessories,Charger,994,4,15,150,COD,Returned,4.0,0.0,-75.0,False,2025,3,Mar,,0.8901059886692139,False,False,normal
ORD104945,2025-07-22,CUST2479,Karachi,Sindh,Home Decor,Lamp,2538,3,15,250,Card,Delivered,5.0,6721.9,803.18,False,2025,7,Jul,0.1194870497924694,0.10428809088422385,False,False,normal
ORD104946,2025-07-21,CUST4927,Karachi,Sindh,Home Decor,Bedsheet,3065,2,15,250,COD,Delivered,5.0,5460.5,884.41,False,2025,7,Jul,0.161965021518176,0.0823152046049542,False,False,normal
ORD104947,2025-10-29,CUST4169,Lahore,Punjab,Books,Exam Guide,673,3,0,250,Easypaisa,Returned,4.0,0.0,-125.0,False,2025,10,Oct,,0.8901059886692139,False,False,normal
ORD104948,2025-09-04,CUST4262,Karachi,Sindh,Mobile Accessories,Charger,1735,1,10,250,JazzCash,Delivered,4.0,1811.5,224.85,False,2025,9,Sep,0.12412365443003036,0.6221244841673539,False,False,normal
ORD104949,2025-01-29,CUST3712,Lahore,Punjab,Sports,Football,3177,4,10,200,Card,Delivered,5.0,11637.2,1951.39,False,2025,1,Jan,0.16768552572783832,0.8314255400026299,False,False,normal
ORD104950,2025-11-24,CUST2203,Lahore,Punjab,Home Decor,Wall Frame,2379,1,15,300,Easypaisa,Delivered,5.0,3029.9,314.99,False,2025,11,Nov,0.10396052675005776,0.44188232844829994,False,False,normal
ORD104951,2025-10-29,CUST2183,Multan,Punjab,Fashion,Abaya,4612,2,20,300,COD,Cancelled,4.0,0.0,-150.0,False,2025,10,Oct,,0.8901059886692139,False,False,normal
ORD104952,2025-10-12,CUST4521,Karachi,Sindh,Beauty,Shampoo,2755,1,20,250,COD,Delivered,5.0,2454.0,143.79,False,2025,10,Oct,0.05859413202933985,0.5270772213230563,False,False,normal
ORD104953,2025-07-04,CUST1095,Rawalpindi,Punjab,Books,Novel,784,4,10,250,COD,Delivered,5.0,3072.4,484.37,False,2025,7,Jul,0.15765199843770342,0.4355951554196888,False,False,normal
ORD104954,2025-04-29,CUST1273,Islamabad,Islamabad Capital Territory,Beauty,Lipstick,1819,2,10,150,COD,Delivered,5.0,4242.75,867.53,False,2025,4,Apr,0.20447351364091684,0.26246120356004116,False,False,normal
ORD104955,2025-12-24,CUST1783,Karachi,Sindh,Grocery,Flour,1537,1,10,250,COD,Cancelled,4.0,0.0,-125.0,False,2025,12,Dec,,0.8901059886692139,False,False,normal
ORD104956,2025-10-04,CUST4945,Lahore,Punjab,Beauty,Lipstick,1615,2,10,200,COD,Delivered,4.0,3107.0,439.37,False,2025,10,Oct,0.14141293852590925,0.4304766569069842,False,False,normal
ORD104957,2025-05-12,CUST2149,Lahore,Punjab,Sports,Gloves,3296,1,0,300,Card,Delivered,5.0,3596.0,228.35,False,2025,5,May,0.06350111234705227,0.3581371837071998,False,False,normal
ORD104958,2025-10-02,CUST4647,Karachi,Sindh,Electronics,Power Bank,4620,3,0,250,Easypaisa,Delivered,5.0,14110.0,1333.21,False,2025,10,Oct,0.09448688873139617,1.1972354568296788,False,False,normal
ORD104959,2025-10-23,CUST4664,Lahore,Punjab,Beauty,Serum,784,4,10,200,Easypaisa,Delivered,5.0,3022.4,296.99,False,2025,10,Oct,0.0982629698253044,0.44299182957099603,False,False,normal
ORD104960,2025-08-20,CUST1442,Karachi,Sindh,Books,Story Book,1426,4,15,250,JazzCash,Delivered,5.0,5098.4,417.96,False,2025,8,Aug,0.08197865997175585,0.13588191880872103,False,False,normal
ORD104961,2025-11-22,CUST1376,Karachi,Sindh,Home Decor,Curtains,3456,2,5,150,COD,Returned,4.0,0.0,-75.0,False,2025,11,Nov,,0.8901059886692139,False,False,normal
ORD104962,2025-12-23,CUST3380,Islamabad,Islamabad Capital Territory,Sports,Gloves,3191,3,0,250,COD,Delivered,3.0,11737.6,1430.1,False,2025,12,Dec,0.1218392175572519,0.8462780616984547,False,False,normal
ORD104963,2025-06-24,CUST1947,Faisalabad,Punjab,Fashion,Abaya,2329,3,20,200,Card,Cancelled,4.0,0.0,-100.0,False,2025,6,Jun,,0.8901059886692139,False,False,normal
ORD104964,2025-10-05,CUST1594,Sialkot,Punjab,Mobile Accessories,Screen Protector,1847,1,10,300,Easypaisa,Delivered,4.0,1962.3,132.05,False,2025,10,Oct,0.06729348213830709,0.5998161149270114,False,False,normal
ORD104965,2025-05-21,CUST1109,Islamabad,Islamabad Capital Territory,Home Decor,Wall Frame,5177,2,10,200,Easypaisa,Delivered,5.0,9518.6,1829.77,False,2025,5,May,0.19223100035719537,0.5180136628634411,False,False,normal
ORD104966,2025-02-21,CUST3660,Peshawar,Khyber Pakhtunkhwa,Home Decor,Wall Frame,3686,3,10,250,COD,Delivered,4.0,10202.2,1414.05,False,2025,2,Feb,0.13860245829330928,0.6191409918601132,False,False,normal
ORD104967,2025-05-22,CUST3029,Rawalpindi,Punjab,Mobile Accessories,Charger,1721,4,15,200,COD,Returned,4.0,0.0,-100.0,False,2025,5,May,,0.8901059886692139,False,False,normal
ORD104968,2025-08-05,CUST3552,Karachi,Sindh,Sports,Dumbbell,4251,2,20,200,Easypaisa,Delivered,4.0,7001.6,936.39,False,2025,8,Aug,0.13373943098720292,0.14566508608663645,False,False,normal
ORD104969,2025-01-28,CUST4459,Multan,Punjab,Books,Exam Guide,1292,4,5,150,JazzCash,Delivered,5.0,5059.6,498.77,False,2025,1,Jan,0.09857893904656494,0.1416217379501353,False,False,normal
ORD104970,2025-03-18,CUST3946,Lahore,Punjab,Beauty,Lipstick,2328,2,20,250,Easypaisa,Delivered,5.0,4906.0,482.89,False,2025,3,Mar,0.09842845495311862,0.1643443209429511,False,False,normal
ORD104971,2025-06-14,CUST2537,Karachi,Sindh,Sports,Dumbbell,3754,3,10,200,Easypaisa,Delivered,4.0,10335.8,1517.97,False,2025,6,Jun,0.14686526442075118,0.6389049051924058,False,False,normal
ORD104972,2025-10-16,CUST1853,Peshawar,Khyber Pakhtunkhwa,Electronics,Power Bank,9415,4,20,300,COD,Delivered,5.0,30428.0,4375.38,False,2025,10,Oct,0.14379453135270145,3.6112140328502975,True,True,extreme_anomaly
ORD104973,2025-05-18,CUST4642,Multan,Punjab,Books,Story Book,1727,1,0,150,COD,Delivered,4.0,1877.0,278.61,False,2025,5,May,0.14843367075119873,0.6124348410291415,False,False,normal
ORD104974,2025-09-22,CUST3235,Rawalpindi,Punjab,Books,Notebook,1429,1,0,250,COD,Delivered,5.0,1679.0,108.41,False,2025,9,Sep,0.0645681953543776,0.641725670668318,False,False,normal
ORD104975,2025-03-04,CUST4604,Islamabad,Islamabad Capital Territory,Beauty,Face Wash,1016,3,5,150,COD,Delivered,3.0,3769.5,263.59,False,2025,3,Mar,0.06992704602732457,0.3324707244021638,False,False,normal
ORD104976,2025-10-26,CUST2158,Islamabad,Islamabad Capital Territory,Beauty,Shampoo,1554,1,20,250,COD,Delivered,4.0,1493.2,128.89,False,2025,10,Oct,0.08631797481918027,0.6692117118145755,False,False,normal
ORD104977,2025-09-29,CUST1068,Lahore,Punjab,Sports,Gloves,5396,1,0,250,Card,Delivered,3.0,5646.0,651.83,False,2025,9,Sep,0.11544987601842013,0.05487354350360448,False,False,normal
ORD104978,2025-05-14,CUST4008,Karachi,Sindh,Grocery,Cooking Oil,936,3,0,150,Easypaisa,Delivered,4.0,2958.0,239.38,False,2025,5,May,0.0809263015551048,0.4525187458778797,False,False,normal
ORD104979,2025-11-11,CUST3015,Islamabad,Islamabad Capital Territory,Mobile Accessories,Holder,691,1,10,200,JazzCash,Delivered,3.0,1039.57,52.89,False,2025,11,Nov,0.050876804832767394,0.7363187777197253,False,False,normal
