Order_ID,Order_Date,Customer_ID,City,Province,Category,Product_Name,Price,Quantity,Discount_%,Delivery_Charges,Payment_Method,Order_Status,Rating,Sales,Profit
ORD105807,2025-04-26,CUST3857,Islamabad,Islamabad Capital Territory,Fashion,T-Shirt,3498,1,10,150,COD,Delivered,5,4085.25,412.15
ORD105808,2025-05-10,CUST4070,Karachi,Sindh,Beauty,Lipstick,1981,3,20,250,COD,Delivered,5,5004.4,652.45
ORD105809,2025-10-29,CUST4436,Karachi,Sindh,Books,Dictionary,550,3,0,200,Easypaisa,Delivered,4,1850,203.89
ORD105810,2025-10-25,CUST1360,Peshawar,Khyber Pakhtunkhwa,Electronics,Keyboard,5817,1,5,200,COD,Delivered,5,5726.15,476.62
ORD105811,2025-05-14,CUST4411,Peshawar,Khyber Pakhtunkhwa,Grocery,Tea Pack,674,3,10,300,COD,Delivered,5,2119.8,265.1
ORD105812,2025-05-06,CUST2589,Lahore,Punjab,Electronics,Mouse,3050,4,0,300,COD,Returned,,0,-150
ORD105813,2025-10-10,CUST4293,Multan,Punjab,Mobile Accessories,Charger,1692,4,0,200,Card,Delivered,5,6968,1185.12
ORD105814,2025-11-24,CUST2933,Sialkot,Punjab,Sports,Yoga Mat,200,2,20,200,Card,Delivered,5,632,39.55
ORD105815,2025-11-02,CUST1670,Karachi,Sindh,Electronics,Smart Watch,8158,1,0,200,JazzCash,Delivered,4,11213.3,846.95
ORD105816,2025-12-06,CUST3399,Karachi,Sindh,Electronics,Smart Watch,6224,3,15,150,Card,Returned,,0,-75
ORD105817,2025-10-25,CUST1720,Lahore,Punjab,Mobile Accessories,Charger,2710,2,20,300,JazzCash,Delivered,5,4636,708.81
ORD105818,2025-05-04,CUST3905,Lahore,Punjab,Electronics,Mouse,8419,3,10,300,Card,Delivered,5,23031.3,3731.75
ORD105819,2025-10-25,CUST1127,Karachi,Sindh,Books,Dictionary,830,2,10,300,COD,Delivered,5,1794,88.37
ORD105820,2025-02-07,CUST1197,Karachi,Sindh,Home Decor,Cushion,3087,1,15,250,Easypaisa,Delivered,5,2873.95,246.06
ORD105821,2025-07-11,CUST1518,Karachi,Sindh,Home Decor,Wall Frame,3477,4,15,250,JazzCash,Delivered,5,12071.8,1067.19
ORD105822,2025-07-13,CUST2024,Karachi,Sindh,Grocery,Rice Bag,1251,4,10,300,Card,Delivered,4,4803.6,868.17
ORD105823,2025-03-03,CUST2394,Karachi,Sindh,Electronics,Power Bank,12614,3,15,250,COD,Delivered,5,40457.12,7726.53
ORD105824,2025-11-06,CUST4676,Peshawar,Khyber Pakhtunkhwa,Grocery,Dates,1693,3,0,150,JazzCash,Delivered,5,7006.65,714.36
ORD105825,2025-05-18,CUST1999,Lahore,Punjab,Fashion,Abaya,2755,2,10,250,Card,Delivered,5,5209,573.69
ORD105826,2025-11-07,CUST3432,Hyderabad,Sindh,Grocery,Tea Pack,1026,2,10,150,COD,Delivered,4,2643.18,426.37
ORD105827,2025-02-25,CUST3185,Karachi,Sindh,Grocery,Cooking Oil,282,4,15,300,Easypaisa,Returned,,0,-150
ORD105828,2025-04-18,CUST3582,Faisalabad,Punjab,Grocery,Rice Bag,1088,4,15,300,JazzCash,Delivered,3,4924,933.75
ORD105829,2025-05-24,CUST2029,Peshawar,Khyber Pakhtunkhwa,Books,Exam Guide,610,3,20,200,Easypaisa,Delivered,5,1664,205.88
ORD105830,2025-01-30,CUST3020,Lahore,Punjab,Home Decor,Wall Frame,3994,3,0,200,COD,Delivered,5,12182,2261.91
ORD105831,2025-11-03,CUST4902,Islamabad,Islamabad Capital Territory,Beauty,Perfume,2371,1,0,300,JazzCash,Delivered,5,3500.85,620.25
ORD105832,2025-08-29,CUST1779,Quetta,Balochistan,Home Decor,Bedsheet,4421,2,20,150,COD,Delivered,5,7223.6,836.58
ORD105833,2025-11-21,CUST4298,Karachi,Sindh,Books,Story Book,668,1,15,150,Easypaisa,Delivered,3,916.53,86.51
ORD105834,2025-07-12,CUST4822,Lahore,Punjab,Beauty,Lipstick,3023,2,5,200,COD,Delivered,5,5943.7,619.57
ORD105835,2025-01-10,CUST2075,Lahore,Punjab,Grocery,Tea Pack,1500,1,10,300,COD,Delivered,4,1650,136.06
ORD105836,2025-08-28,CUST3640,Peshawar,Khyber Pakhtunkhwa,Electronics,Mouse,9233,3,0,300,Easypaisa,Delivered,5,27999,3090.51
ORD105837,2025-01-13,CUST4887,Faisalabad,Punjab,Sports,Football,1636,4,10,300,COD,Delivered,3,6189.6,625.27
ORD105838,2025-01-11,CUST4332,Lahore,Punjab,Mobile Accessories,Phone Cover,1334,1,20,150,COD,Delivered,5,1217.2,134.36
ORD105839,2025-01-06,CUST4881,Lahore,Punjab,Fashion,Handbag,2416,1,10,300,COD,Delivered,4,2474.4,249.81
ORD105840,2025-03-22,CUST1514,Peshawar,Khyber Pakhtunkhwa,Home Decor,Lamp,5092,3,10,300,COD,Delivered,3,17485.5,2796.58
ORD105841,2025-03-01,CUST2529,Rawalpindi,Punjab,Sports,Gloves,2646,3,15,300,COD,Delivered,5,8734.12,1273.84
ORD105842,2025-04-13,CUST3413,Karachi,Sindh,Home Decor,Lamp,1704,2,20,150,Card,Delivered,4,3558,416.13
ORD105843,2025-05-26,CUST1188,Peshawar,Khyber Pakhtunkhwa,Sports,Yoga Mat,2891,4,5,150,COD,Cancelled,,0,-75
ORD105844,2025-06-27,CUST1923,Lahore,Punjab,Home Decor,Wall Frame,4444,4,10,250,COD,Delivered,5,16248.4,2273.74
ORD105845,2025-03-27,CUST2350,Lahore,Punjab,Home Decor,Bedsheet,3339,2,10,300,Easypaisa,Delivered,3,7812.75,1153.02
ORD105846,2025-06-12,CUST1363,Karachi,Sindh,Mobile Accessories,Charger,1430,4,10,250,COD,Delivered,4,5398,888.86
ORD105847,2025-05-10,CUST4336,Islamabad,Islamabad Capital Territory,Mobile Accessories,Phone Cover,2181,4,10,200,COD,Returned,,0,-100
ORD105848,2025-01-27,CUST4457,Karachi,Sindh,Books,Dictionary,632,2,10,200,JazzCash,Delivered,4,1337.6,83.29
ORD105849,2025-03-26,CUST2365,Islamabad,Islamabad Capital Territory,Mobile Accessories,Screen Protector,1051,4,10,150,JazzCash,Delivered,5,4879.5,861.66
ORD105850,2025-06-26,CUST1656,Karachi,Sindh,Mobile Accessories,Screen Protector,1789,2,10,200,COD,Delivered,4,3420.2,532.13
ORD105851,2025-03-24,CUST4032,Karachi,Sindh,Books,Exam Guide,824,4,10,300,COD,Delivered,3,4008,276.52
ORD105852,2025-05-06,CUST2521,Sialkot,Punjab,Books,Notebook,795,3,20,200,JazzCash,Delivered,4,2108,314.95
ORD105853,2025-12-20,CUST2112,Sialkot,Punjab,Home Decor,Bedsheet,4044,3,20,150,COD,Delivered,5,11796.72,1905.07
ORD105854,2025-07-08,CUST1898,Hyderabad,Sindh,Beauty,Shampoo,2255,2,5,300,COD,Cancelled,,0,-150
ORD105855,2025-03-30,CUST3823,Rawalpindi,Punjab,Sports,Football,3411,4,10,250,COD,Delivered,5,15599.5,1438.84
ORD105856,2025-02-11,CUST3010,Karachi,Sindh,Home Decor,Wall Frame,2089,3,0,250,JazzCash,Delivered,3,6517,682.38
ORD105857,2025-04-29,CUST1159,Lahore,Punjab,Home Decor,Lamp,537,1,10,300,Card,Delivered,4,904.12,14.66
ORD105858,2025-10-29,CUST3449,Islamabad,Islamabad Capital Territory,Mobile Accessories,Holder,2241,4,5,150,COD,Returned,,0,-75
ORD105859,2025-03-15,CUST2741,Lahore,Punjab,Sports,Dumbbell,2393,2,20,150,COD,Delivered,5,4936,662.36
ORD105860,2025-01-09,CUST3667,Quetta,Balochistan,Grocery,Rice Bag,1679,1,10,300,Card,Delivered,5,1811.1,128.69
ORD105861,2025-04-08,CUST1446,Rawalpindi,Punjab,Fashion,Handbag,2752,1,15,250,Easypaisa,Returned,,0,-125
ORD105862,2025-03-31,CUST2242,Karachi,Sindh,Home Decor,Lamp,4975,2,10,200,Easypaisa,Returned,,0,-100
ORD105863,2025-04-17,CUST4986,Lahore,Punjab,Books,Novel,1141,4,5,150,COD,Delivered,3,5569.75,451.04
ORD105864,2025-02-01,CUST2170,Islamabad,Islamabad Capital Territory,Beauty,Perfume,1412,2,0,200,Easypaisa,Delivered,5,3024,462.67
ORD105865,2025-10-07,CUST4857,Karachi,Sindh,Beauty,Shampoo,3088,4,15,250,COD,Cancelled,,0,-125
ORD105866,2025-05-20,CUST1854,Karachi,Sindh,Sports,Yoga Mat,3307,1,15,300,COD,Delivered,4,3110.95,443.61
ORD105867,2025-03-23,CUST4541,Lahore,Punjab,Grocery,Flour,1491,3,10,200,Easypaisa,Delivered,5,5232.12,794.57
ORD105868,2025-02-02,CUST2084,Lahore,Punjab,Home Decor,Bedsheet,4372,4,10,250,COD,Cancelled,,0,-125
ORD105869,2025-11-07,CUST1185,Karachi,Sindh,Grocery,Tea Pack,1260,4,20,250,JazzCash,Delivered,5,5693.2,646.57
ORD105870,2025-03-13,CUST2920,Quetta,Balochistan,Grocery,Cooking Oil,693,2,10,200,Easypaisa,Delivered,4,1759.25,149.05
ORD105871,2025-12-07,CUST3424,Karachi,Sindh,Books,Novel,1204,3,10,250,Easypaisa,Delivered,3,4150.96,701.47
ORD105872,2025-09-10,CUST2096,Karachi,Sindh,Grocery,Cooking Oil,623,4,0,300,Easypaisa,Delivered,4,2792,357.5
ORD105873,2025-07-31,CUST3378,Karachi,Sindh,Grocery,Rice Bag,1373,3,20,300,COD,Delivered,3,3595.2,273.67
ORD105874,2025-08-18,CUST4858,Rawalpindi,Punjab,Beauty,Face Wash,1350,3,20,300,Easypaisa,Delivered,5,3540,500.91
ORD105875,2025-05-23,CUST1685,Karachi,Sindh,Grocery,Rice Bag,1129,4,10,300,Card,Delivered,5,4364.4,561.62
ORD105876,2025-12-02,CUST2738,Karachi,Sindh,Fashion,T-Shirt,2390,1,20,150,COD,Cancelled,,0,-75
ORD105877,2025-07-04,CUST4508,Quetta,Balochistan,Grocery,Flour,1068,2,10,300,JazzCash,Delivered,5,2222.4,131.59
ORD105878,2025-07-25,CUST3396,Multan,Punjab,Sports,Gloves,3031,4,5,200,Easypaisa,Delivered,3,11717.8,1317.49
ORD105879,2025-06-30,CUST4667,Quetta,Balochistan,Grocery,Cooking Oil,1478,3,5,300,Easypaisa,Delivered,5,4512.3,423.83
ORD105880,2025-08-02,CUST3609,Faisalabad,Punjab,Beauty,Lipstick,2686,2,20,150,Easypaisa,Delivered,5,4447.6,736.41
ORD105881,2025-10-16,CUST2063,Karachi,Sindh,Grocery,Rice Bag,1751,1,10,250,Card,Delivered,3,1825.9,78.28
ORD105882,2025-11-04,CUST3319,Rawalpindi,Punjab,Fashion,Abaya,2234,2,10,250,Easypaisa,Delivered,5,5678.62,1064.48
ORD105883,2025-05-16,CUST3784,Karachi,Sindh,Mobile Accessories,Phone Cover,1869,3,10,150,COD,Cancelled,,0,-75
ORD105884,2025-07-29,CUST4306,Lahore,Punjab,Grocery,Tea Pack,470,3,10,200,COD,Returned,,0,-100
ORD105885,2025-05-11,CUST3232,Lahore,Punjab,Grocery,Cooking Oil,1358,2,10,150,JazzCash,Delivered,5,2594.4,362.83
ORD105886,2025-11-30,CUST4767,Islamabad,Islamabad Capital Territory,Beauty,Perfume,1672,2,10,250,Card,Delivered,3,4312.96,695.44
ORD105887,2025-05-23,CUST4745,Karachi,Sindh,Electronics,Keyboard,4798,1,15,250,COD,Delivered,5,4328.3,761.14
ORD105888,2025-10-29,CUST2271,Rawalpindi,Punjab,Fashion,Handbag,2966,4,5,150,COD,Cancelled,,0,-75
ORD105889,2025-01-29,CUST3676,Multan,Punjab,Sports,Cricket Bat,3602,2,0,200,COD,Delivered,4,7404,992.25
ORD105890,2025-06-27,CUST1772,Rawalpindi,Punjab,Fashion,Abaya,1809,2,5,250,Easypaisa,Delivered,5,3687.1,676.43
ORD105891,2025-08-23,CUST4341,Karachi,Sindh,Electronics,Earbuds,8826,2,0,200,COD,Delivered,4,17852,3159.16
ORD105892,2025-04-18,CUST3521,Rawalpindi,Punjab,Beauty,Shampoo,1844,2,20,150,COD,Delivered,5,3838,653.51
ORD105893,2025-03-23,CUST2851,Lahore,Punjab,Mobile Accessories,Holder,2526,3,5,250,JazzCash,Delivered,5,9248.88,1213.3
ORD105894,2025-11-26,CUST2872,Karachi,Sindh,Fashion,Handbag,2231,3,20,300,Easypaisa,Cancelled,,0,-150
ORD105895,2025-12-20,CUST4952,Hyderabad,Sindh,Grocery,Rice Bag,1486,4,20,200,COD,Delivered,5,5906.24,725.76
ORD105896,2025-12-03,CUST3749,Multan,Punjab,Beauty,Face Wash,2384,1,0,300,COD,Delivered,4,3160.8,510.61
ORD105897,2025-12-06,CUST4311,Lahore,Punjab,Mobile Accessories,Screen Protector,1989,1,0,250,JazzCash,Cancelled,,0,-125
ORD105898,2025-04-06,CUST3207,Lahore,Punjab,Electronics,Smart Watch,1520,2,0,250,Easypaisa,Delivered,5,4050,730.77
ORD105899,2025-10-09,CUST3656,Lahore,Punjab,Home Decor,Lamp,2473,1,20,250,Card,Cancelled,,0,-125
ORD105900,2025-08-07,CUST4044,Hyderabad,Sindh,Books,Exam Guide,957,1,20,300,Easypaisa,Cancelled,,0,-150
ORD105901,2025-03-12,CUST1638,Sialkot,Punjab,Beauty,Lipstick,2007,2,10,250,Easypaisa,Delivered,4,4765.75,582.1
ORD105902,2025-07-24,CUST1116,Sialkot,Punjab,Books,Dictionary,1530,2,10,250,JazzCash,Delivered,5,3004,361.81
ORD105903,2025-09-24,CUST4957,Karachi,Sindh,Electronics,Smart Watch,4576,4,10,250,JazzCash,Delivered,5,16723.6,2337.92
ORD105904,2025-06-28,CUST1464,Hyderabad,Sindh,Books,Notebook,769,4,20,250,COD,Delivered,4,2710.8,367.75
ORD105905,2025-02-26,CUST3734,Rawalpindi,Punjab,Mobile Accessories,Holder,1059,4,10,300,COD,Cancelled,,0,-150
ORD105906,2025-11-12,CUST2538,Lahore,Punjab,Books,Story Book,945,1,10,250,COD,Delivered,4,1398.17,49.43
ORD105907,2025-05-17,CUST3034,Faisalabad,Punjab,Books,Novel,908,4,15,300,COD,Delivered,4,3387.2,540.91
ORD105908,2025-07-21,CUST3705,Islamabad,Islamabad Capital Territory,Fashion,Shoes,2641,4,0,300,COD,Delivered,5,10864,785.21
ORD105909,2025-09-23,CUST3024,Rawalpindi,Punjab,Fashion,T-Shirt,2507,3,0,200,COD,Delivered,4,7721,1368.18
ORD105910,2025-08-01,CUST3749,Islamabad,Islamabad Capital Territory,Beauty,Shampoo,2907,3,20,250,COD,Cancelled,,0,-125
ORD105911,2025-10-28,CUST1410,Sialkot,Punjab,Beauty,Serum,1755,3,10,200,COD,Delivered,4,4938.5,927.42
ORD105912,2025-04-22,CUST1784,Islamabad,Islamabad Capital Territory,Home Decor,Cushion,3286,1,20,300,Card,Delivered,5,3586,247.75
ORD105913,2025-08-21,CUST1742,Rawalpindi,Punjab,Mobile Accessories,USB Cable,1795,1,5,200,Easypaisa,Delivered,5,1905.25,149.8
ORD105914,2025-02-02,CUST4547,Sialkot,Punjab,Grocery,Cooking Oil,1685,4,10,250,Card,Delivered,5,6316,947.32
ORD105915,2025-03-09,CUST4143,Peshawar,Khyber Pakhtunkhwa,Electronics,Mouse,5303,1,10,250,COD,Delivered,5,6215.88,1063.55
ORD105916,2025-03-22,CUST1017,Rawalpindi,Punjab,Mobile Accessories,Phone Cover,2498,1,0,300,Easypaisa,Delivered,3,3422.5,246.52
ORD105917,2025-08-30,CUST4168,Islamabad,Islamabad Capital Territory,Fashion,Kurta,2455,1,10,150,Card,Delivered,4,2359.5,324.68
ORD105918,2025-08-03,CUST2035,Hyderabad,Sindh,Electronics,Earbuds,6445,3,5,300,COD,Delivered,5,18668.25,1474.92
ORD105919,2025-01-11,CUST1834,Rawalpindi,Punjab,Electronics,Earbuds,5560,4,5,150,COD,Returned,,0,-75
ORD105920,2025-08-29,CUST4116,Lahore,Punjab,Books,Novel,877,1,10,300,JazzCash,Returned,,0,-150
ORD105921,2025-03-22,CUST4021,Karachi,Sindh,Mobile Accessories,Screen Protector,2521,2,10,250,Easypaisa,Delivered,4,5922.25,1127.28
ORD105922,2025-04-01,CUST2811,Lahore,Punjab,Home Decor,Wall Frame,3621,2,0,150,Easypaisa,Delivered,4,9202.5,1550.81
ORD105923,2025-10-31,CUST2737,Multan,Punjab,Beauty,Shampoo,1441,2,15,300,COD,Delivered,5,2749.7,421.71
ORD105924,2025-08-09,CUST1038,Lahore,Punjab,Mobile Accessories,USB Cable,2255,2,0,250,COD,Delivered,5,4760,870.78
ORD105925,2025-01-11,CUST4894,Karachi,Sindh,Grocery,Flour,2104,2,5,300,Easypaisa,Returned,,0,-150
ORD105926,2025-03-25,CUST4364,Sialkot,Punjab,Sports,Gloves,2919,2,10,150,JazzCash,Delivered,5,6717.75,580.63
ORD105927,2025-01-16,CUST1968,Lahore,Punjab,Home Decor,Lamp,3176,4,0,250,Easypaisa,Delivered,5,12954,1930.26
ORD105928,2025-06-14,CUST3774,Karachi,Sindh,Mobile Accessories,USB Cable,2860,1,10,250,Card,Delivered,3,2824,322.77
ORD105929,2025-05-24,CUST2161,Faisalabad,Punjab,Beauty,Perfume,1584,2,10,150,Easypaisa,Delivered,4,3001.2,466.66
ORD105930,2025-07-23,CUST3769,Rawalpindi,Punjab,Books,Novel,890,2,20,200,Card,Delivered,5,1624,76.07
ORD105931,2025-01-19,CUST1461,Karachi,Sindh,Electronics,Power Bank,7448,4,0,250,COD,Delivered,5,30042,5576.88
ORD105932,2025-10-28,CUST4233,Karachi,Sindh,Sports,Football,1306,1,15,250,Card,Delivered,5,1360.1,126.22
ORD105933,2025-05-10,CUST2434,Faisalabad,Punjab,Grocery,Tea Pack,821,3,10,250,Card,Delivered,5,2466.7,351.14
ORD105934,2025-12-07,CUST2647,Faisalabad,Punjab,Grocery,Dates,1745,3,15,300,JazzCash,Delivered,3,5639.7,1018.08
ORD105935,2025-03-30,CUST3911,Islamabad,Islamabad Capital Territory,Electronics,Earbuds,9960,1,0,200,COD,Delivered,5,12650,1523.87
ORD105936,2025-10-08,CUST1421,Quetta,Balochistan,Grocery,Tea Pack,1302,2,0,250,COD,Delivered,5,2854,387.81
ORD105937,2025-06-15,CUST3850,Karachi,Sindh,Sports,Cricket Bat,2880,2,0,300,Card,Delivered,4,6060,736.47
ORD105938,2025-12-21,CUST4061,Hyderabad,Sindh,Sports,Gloves,3365,4,15,150,Easypaisa,Delivered,4,13879.2,1437.34
ORD105939,2025-10-06,CUST1991,Karachi,Sindh,Fashion,T-Shirt,2267,1,0,200,JazzCash,Delivered,5,2467,306.1
ORD105940,2025-06-30,CUST2808,Multan,Punjab,Grocery,Cooking Oil,1323,4,0,300,Card,Delivered,5,5592,779.57
ORD105941,2025-07-22,CUST4753,Peshawar,Khyber Pakhtunkhwa,Mobile Accessories,Holder,3523,1,0,150,Easypaisa,Returned,,0,-75
ORD105942,2025-08-29,CUST3804,Faisalabad,Punjab,Mobile Accessories,Screen Protector,2158,3,10,150,COD,Cancelled,,0,-75
ORD105943,2025-11-17,CUST1541,Rawalpindi,Punjab,Home Decor,Wall Frame,2873,1,0,250,Easypaisa,Delivered,5,4128.55,643.91
ORD105944,2025-05-03,CUST4553,Multan,Punjab,Grocery,Rice Bag,1588,3,0,300,Card,Delivered,4,5064,492.83
ORD105945,2025-11-22,CUST3122,Sialkot,Punjab,Fashion,Shoes,2998,1,15,300,Card,Delivered,3,3740.2,603.82
ORD105946,2025-02-14,CUST1497,Lahore,Punjab,Grocery,Tea Pack,1192,1,5,150,COD,Delivered,3,1282.4,181.09
ORD105947,2025-07-29,CUST2243,Karachi,Sindh,Mobile Accessories,Phone Cover,1858,4,10,300,Card,Delivered,5,6988.8,1410.87
ORD105948,2025-12-02,CUST2737,Karachi,Sindh,Electronics,Mouse,11695,1,10,150,Card,Delivered,4,12780.6,1057.47
ORD105949,2025-01-29,CUST2177,Quetta,Balochistan,Beauty,Lipstick,1922,2,0,300,Easypaisa,Delivered,5,4144,480.39
ORD105950,2025-08-19,CUST3874,Rawalpindi,Punjab,Mobile Accessories,Phone Cover,1949,2,10,200,Easypaisa,Delivered,4,3708.2,612.14
ORD105951,2025-06-26,CUST2209,Peshawar,Khyber Pakhtunkhwa,Mobile Accessories,Charger,2354,4,15,150,COD,Delivered,5,8153.6,1645.65
ORD105952,2025-09-06,CUST3313,Islamabad,Islamabad Capital Territory,Mobile Accessories,Charger,2009,4,10,200,Easypaisa,Delivered,4,7432.4,1374.19
ORD105953,2025-05-15,CUST4175,Islamabad,Islamabad Capital Territory,Home Decor,Bedsheet,3012,3,5,250,Easypaisa,Delivered,5,8834.2,1059.53
ORD105954,2025-01-01,CUST2973,Peshawar,Khyber Pakhtunkhwa,Fashion,Shoes,2909,1,10,250,Easypaisa,Delivered,3,2868.1,205.47
ORD105955,2025-07-26,CUST1195,Lahore,Punjab,Mobile Accessories,Holder,1731,4,0,250,Card,Cancelled,,0,-125
ORD105956,2025-02-05,CUST1644,Multan,Punjab,Mobile Accessories,Charger,2580,3,20,250,COD,Delivered,4,6442,1046.77
ORD105957,2025-10-08,CUST2691,Lahore,Punjab,Electronics,Keyboard,6149,2,15,250,COD,Delivered,5,10703.3,2084.91
ORD105958,2025-08-28,CUST4131,Islamabad,Islamabad Capital Territory,Books,Notebook,1074,1,10,250,JazzCash,Delivered,3,1216.6,109.93
ORD105959,2025-05-18,CUST2510,Karachi,Sindh,Electronics,Mouse,4394,1,10,250,COD,Delivered,4,4204.6,596.31
ORD105960,2025-04-02,CUST2911,Hyderabad,Sindh,Sports,Yoga Mat,3272,2,5,200,Card,Delivered,4,7971,1107.93
ORD105961,2025-10-16,CUST4124,Hyderabad,Sindh,Sports,Cricket Bat,6238,1,5,250,Easypaisa,Delivered,4,6176.1,519.98
ORD105962,2025-06-24,CUST4650,Sialkot,Punjab,Fashion,Abaya,3208,1,20,200,COD,Delivered,4,2766.4,268.78
ORD105963,2025-12-27,CUST1375,Karachi,Sindh,Sports,Football,2508,2,0,300,COD,Delivered,4,6319.2,828.57
ORD105964,2025-07-01,CUST2235,Multan,Punjab,Fashion,Kurta,4164,4,20,300,COD,Delivered,5,13624.8,2716.69
ORD105965,2025-05-14,CUST3029,Islamabad,Islamabad Capital Territory,Sports,Dumbbell,4329,2,0,200,JazzCash,Delivered,5,8858,1855.34
ORD105966,2025-12-03,CUST1987,Lahore,Punjab,Grocery,Flour,1616,1,5,250,Easypaisa,Delivered,4,2092.24,299.93
ORD105967,2025-11-23,CUST3479,Sialkot,Punjab,Grocery,Tea Pack,1595,4,0,250,Easypaisa,Delivered,3,8863,1084.66
ORD105968,2025-08-24,CUST4643,Hyderabad,Sindh,Mobile Accessories,Screen Protector,2400,4,10,150,Card,Cancelled,,0,-75
ORD105969,2025-01-05,CUST3228,Multan,Punjab,Home Decor,Wall Frame,1152,3,10,150,Card,Delivered,4,3260.4,462.81
ORD105970,2025-05-25,CUST4336,Karachi,Sindh,Fashion,Handbag,3915,3,5,200,COD,Cancelled,,0,-100
ORD105971,2025-08-11,CUST3531,Hyderabad,Sindh,Mobile Accessories,USB Cable,1217,4,0,250,COD,Delivered,5,5118,800.96
ORD105972,2025-08-25,CUST3386,Karachi,Sindh,Sports,Football,3833,1,15,150,COD,Cancelled,,0,-75
ORD105973,2025-09-25,CUST4090,Peshawar,Khyber Pakhtunkhwa,Grocery,Tea Pack,1296,4,5,200,COD,Delivered,3,5124.8,786.04
ORD105974,2025-12-26,CUST2411,Peshawar,Khyber Pakhtunkhwa,Electronics,Mouse,9897,2,0,150,COD,Delivered,4,23902.8,2845.86
ORD105975,2025-04-13,CUST2060,Karachi,Sindh,Sports,Football,5000,1,5,250,Card,Delivered,3,6187.5,901.17
ORD105976,2025-03-02,CUST2897,Quetta,Balochistan,Electronics,Power Bank,6060,3,0,200,COD,Delivered,5,22925,3495.03
ORD105977,2025-10-30,CUST3910,Lahore,Punjab,Electronics,Earbuds,7770,4,0,250,JazzCash,Delivered,5,31330,4625.58
ORD105978,2025-01-06,CUST4889,Karachi,Sindh,Beauty,Lipstick,845,1,5,250,COD,Delivered,5,1052.75,57.36
ORD105979,2025-06-14,CUST3864,Rawalpindi,Punjab,Electronics,Keyboard,6307,1,0,200,COD,Cancelled,,0,-100
ORD105980,2025-05-02,CUST2017,Islamabad,Islamabad Capital Territory,Sports,Gloves,3699,3,10,250,COD,Delivered,3,10237.3,1943.72
ORD105981,2025-03-24,CUST1743,Quetta,Balochistan,Fashion,Kurta,1814,4,5,250,COD,Delivered,5,8866.5,812.94
ORD105982,2025-10-30,CUST3451,Lahore,Punjab,Electronics,Power Bank,4646,3,0,150,COD,Delivered,3,14088,2004.8
ORD105983,2025-04-03,CUST1660,Karachi,Sindh,Fashion,Kurta,3533,2,0,300,JazzCash,Delivered,4,9132.5,1077.92
ORD105984,2025-10-19,CUST3919,Karachi,Sindh,Sports,Football,3448,2,10,250,JazzCash,Delivered,3,6456.4,1001.64
ORD105985,2025-11-06,CUST3740,Hyderabad,Sindh,Home Decor,Bedsheet,2768,1,10,150,JazzCash,Delivered,4,3513.12,261.39
ORD105986,2025-09-08,CUST3762,Karachi,Sindh,Electronics,Smart Watch,6079,2,0,200,COD,Returned,,0,-100
ORD105987,2025-10-31,CUST4717,Lahore,Punjab,Beauty,Lipstick,994,2,20,150,COD,Delivered,3,1740.4,213.3
ORD105988,2025-05-07,CUST3753,Hyderabad,Sindh,Grocery,Rice Bag,1287,2,0,200,COD,Delivered,3,2774,174.8
ORD105989,2025-12-28,CUST1201,Lahore,Punjab,Sports,Yoga Mat,4642,2,10,200,Easypaisa,Delivered,5,10226.72,2160.1
ORD105990,2025-10-16,CUST4133,Karachi,Sindh,Home Decor,Curtains,5249,2,5,250,Card,Delivered,5,10223.1,855.18
ORD105991,2025-09-25,CUST4999,Karachi,Sindh,Mobile Accessories,USB Cable,1755,3,10,150,COD,Delivered,5,4888.5,584.58
ORD105992,2025-03-01,CUST1963,Quetta,Balochistan,Home Decor,Wall Frame,3612,2,20,200,COD,Returned,,0,-100
ORD105993,2025-09-06,CUST2387,Karachi,Sindh,Books,Dictionary,1104,1,20,300,Easypaisa,Delivered,5,1183.2,61.27
ORD105994,2025-04-22,CUST4985,Lahore,Punjab,Electronics,Mouse,5644,4,5,300,Card,Delivered,4,27109,3419.61
ORD105995,2025-08-03,CUST1547,Quetta,Balochistan,Beauty,Lipstick,2017,2,15,200,Easypaisa,Delivered,4,3628.9,609.58
ORD105996,2025-12-03,CUST4361,Sialkot,Punjab,Beauty,Lipstick,1409,3,5,300,Card,Delivered,3,5118.78,480.27
ORD105997,2025-10-31,CUST4724,Rawalpindi,Punjab,Books,Novel,689,4,15,200,COD,Delivered,5,2542.6,315.19
ORD105998,2025-01-26,CUST2887,Quetta,Balochistan,Grocery,Rice Bag,964,2,0,300,COD,Delivered,4,2228,322.56
ORD105999,2025-12-02,CUST3959,Peshawar,Khyber Pakhtunkhwa,Mobile Accessories,Phone Cover,1737,3,0,150,Easypaisa,Delivered,4,6403.2,1300.49
ORD106000,2025-07-24,CUST4537,Karachi,Sindh,Beauty,Lipstick,1404,4,0,150,COD,Delivered,5,5766,624.58
ORD106001,2025-10-12,CUST1392,Lahore,Punjab,Fashion,T-Shirt,2332,4,10,150,Card,Delivered,5,8545.2,1039.35
ORD106002,2025-03-29,CUST4255,Hyderabad,Sindh,Mobile Accessories,Screen Protector,754,1,15,200,COD,Delivered,5,1001.12,95.16
ORD106003,2025-01-16,CUST3071,Lahore,Punjab,Sports,Gloves,2596,4,10,300,COD,Delivered,4,9645.6,1070.28
